tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
Teatro,"Los Animistas, Colombia - 'Lobo' - Director y dramaturgo: Javier Gámez. Producción del Teatro Mayor Julio...",2023-07-22 20:00,https://www.teatromayor.org/es/evento/teatro/los-animistas-colombia-lobo-director-y-dramaturgo-javier-gamez-produccion-del-teatro-mayor-julio-santo-domingo-y-los-animistas-13850?function=2852,1.1666666666666667,35000.0,45000.0,Teatro Estudio,"La compañía teatral Los Animistas se ha caracterizado por hacer obras que establecen diálogos y cruces con el cine, la animación y la música. En ‘Lobo’, a través del teatro de actores y de muñecos, se cuenta la historia de un hijo de inmigrantes, quien recuerda el testimonio de sus padres, que vivieron la tragedia de la guerra. También se hace una reflexión sobre la verdad individual y colectiva."
Música,Orquestas Juveniles de la Orquesta Filarmónica de Bogotá,2023-07-23 11:00,https://www.teatromayor.org/es/evento/musica/orquestas-juveniles-de-la-orquesta-filarmonica-de-bogota-13857?function=2857,1.25,20000.0,30000.0,Teatro Estudio,"La Orquesta Filarmónica de Bogotá, con su propósito de democratizar la música sinfónica, se ha propuesto, junto con su sistema de orquestas, llevar no solo por la capital, sino por todo el país, los distintos ritmos y géneros para el disfrute y aprendizaje del público. Su sistema de orquestas está conformado por varias agrupaciones, entre ellas las juveniles, y un gran proyecto de formación para niños, niñas y jóvenes."
Música,Lanzamiento del Festival de Música del Pacífico Petronio Álvarez,2023-07-23 17:00,https://www.teatromayor.org/es/evento/musica/lanzamiento-del-festival-de-musica-del-pacifico-petronio-alvarez-13856?function=2856,1.25,100000.0,120000.0,Teatro Mayor Julio Mario Santo Domingo,"El Festival de Música del Pacífico Petronio Álvarez, que se realiza anualmente en Cali (Colombia), es el festival de cultura afro más importante de Latinoamérica. Como es tradición, el lanzamiento nacional de cada festival se hace en Bogotá con la presentación de las cuatro agrupaciones ganadoras de la edición inmediatamente anterior en las modalidades de mejor conjunto de marimba y cantos tradicionales, mejor conjunto de chirimía, mejor conjunto de violín caucano y mejor agrupación libre."
Música,"Sylvia Falcón, Perú",2023-07-25 20:00,https://www.teatromayor.org/es/evento/musica/sylvia-falcon-peru-13858?function=2858,1.75,55000.0,55000.0,Teatro Estudio,"Sylvia Falcón es una cantante vanguardista e innovadora que transita entre la música tradicional de los Andes peruanos, las melodías mestizas y costeñas de su país y los sonidos eclécticos de la música electrónica. Ha grabado cuatro álbumes de estudio y, además de trabajar en su proyecto musical, es antropóloga, investigadora y artista de la Comisión Consultiva Nacional de Cultura del Perú."
Multidisciplinar,Estrenos Nueva Escena Colombiana,2023-08-02 20:00,https://www.teatromayor.org/es/evento/multidisciplinar/estrenos-nueva-escena-colombiana-13859?function=2859,1.25,25000.0,25000.0,Teatro Mayor Julio Mario Santo Domingo,"Estas becas de creación, otorgadas por los Teatros Mayor Julio Mario Santo Domingo y Jorge Eliécer Gaitán, buscan fomentar la creación y circulación de obras originales e innovadoras, concebidas por equipos creativos multidisciplinares. Esta beca, que se entrega en dos formatos (grande y mediano), ha permitido la creación de obras de grupos como L’Explose, MukashiMukashi, Teatro Bizarro y La Máquina Somática, entre otros."
Multidisciplinar,Estrenos Nueva Escena Colombiana,2023-08-03 20:00,https://www.teatromayor.org/es/evento/multidisciplinar/estrenos-nueva-escena-colombiana-13859?function=2860,1.25,25000.0,25000.0,Teatro Mayor Julio Mario Santo Domingo,"Estas becas de creación, otorgadas por los Teatros Mayor Julio Mario Santo Domingo y Jorge Eliécer Gaitán, buscan fomentar la creación y circulación de obras originales e innovadoras, concebidas por equipos creativos multidisciplinares. Esta beca, que se entrega en dos formatos (grande y mediano), ha permitido la creación de obras de grupos como L’Explose, MukashiMukashi, Teatro Bizarro y La Máquina Somática, entre otros."
Teatro,"Teatro Libre, Colombia – ‘Hamlet’, de William Shakespeare",2023-08-04 20:00,https://www.teatromayor.org/es/evento/teatro/teatro-libre-colombia-hamlet-de-william-shakespeare-13860?function=2861,1.25,35000.0,45000.0,Teatro Estudio,"El Teatro Libre presenta una de las obras más conocidas del teatro universal ‘Hamlet’, de William Shakespeare. 
Tras la muerte de su padre, el príncipe Hamlet cae en una profunda melancolía, pues su madre se ha casado con su tío Claudio, que ahora es el nuevo monarca. Una noche, Hamlet ve el espectro de su padre, que le confiesa que ha sido asesinado por su hermano para conseguir el trono y a su madre, y le pide que se vengue. Esto va a provocar en su interior un choque brutal entre sus convicciones morales y la crudeza de la verdad que le ha sido desvelada y que lo obliga a actuar. ¿Qué hacer? Difícil cuestión que lo lleva a un continuo debate entre la duda y la acción. Quizá el amor de la dulce Ofelia hubiese podido mantener su equilibrio emocional, pero la intervención del padre de ella alterará la relación entre ambos. 
Una obra sobre las emociones humanas: el honor, la tristeza y la locura. 
 
Teatro Libre
Fundado en mayo de 1973 por jóvenes provenientes del movimiento teatral universitario de finales de los años sesenta, y comienzos de los setenta con el propósito de formar a sus propios miembros. Otro de los objetivos fue realizar un repertorio en el que se alternara montajes internacionales con obras nacionales, emanadas principalmente de su taller de dramaturgia. Durante los 30 años de trabajo han realizado 57 obras de 21 de autores nacionales y 35 extranjeros, entre los que se encuentran escritores colombianos contemporáneos como Jairo Aníbal Niño, Sebastián Ospina, Esteban Navajas, Jorge Plata, Eduardo Camacho, Piedad Bonnett, y otros dramaturgos clásicos como Shakespeare, Valle-Inclán, Pirandello, Miller, Molière y Chéjov, entre otros."
Música,Orquesta Filarmónica de Bogotá - Celebración del cumpleaños de Bogotá,2023-08-05 20:00,https://www.teatromayor.org/es/evento/musica/orquesta-filarmonica-de-bogota-celebracion-del-cumpleanos-de-bogota-13862?function=2865,1.25,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Filarmónica de Bogotá celebra el cumpleaños número 485 de la capital de Colombia con un concierto en el Teatro Mayor.
 
Orquesta Filarmónica de Bogotá
La actividad desarrollada por la Fundación Filarmónica Colombiana y el trabajo liderado por el maestro Raúl García permitieron la creación de la Orquesta Filarmónica de Bogotá, reconocida formalmente en la ciudad en 1967. En la búsqueda por democratizar la cultura musical, promover la práctica de la música de cámara, la dirección y la divulgación de la música sinfónica, durante sus 56 años de existencia, la Orquesta se ha convertido en patrimonio de la ciudad."
Teatro,"Teatro Libre, Colombia – ‘Hamlet’, de William Shakespeare",2023-08-05 20:00,https://www.teatromayor.org/es/evento/teatro/teatro-libre-colombia-hamlet-de-william-shakespeare-13860?function=2862,1.25,35000.0,45000.0,Teatro Estudio,"El Teatro Libre presenta una de las obras más conocidas del teatro universal ‘Hamlet’, de William Shakespeare. 
Tras la muerte de su padre, el príncipe Hamlet cae en una profunda melancolía, pues su madre se ha casado con su tío Claudio, que ahora es el nuevo monarca. Una noche, Hamlet ve el espectro de su padre, que le confiesa que ha sido asesinado por su hermano para conseguir el trono y a su madre, y le pide que se vengue. Esto va a provocar en su interior un choque brutal entre sus convicciones morales y la crudeza de la verdad que le ha sido desvelada y que lo obliga a actuar. ¿Qué hacer? Difícil cuestión que lo lleva a un continuo debate entre la duda y la acción. Quizá el amor de la dulce Ofelia hubiese podido mantener su equilibrio emocional, pero la intervención del padre de ella alterará la relación entre ambos. 
Una obra sobre las emociones humanas: el honor, la tristeza y la locura. 
 
Teatro Libre
Fundado en mayo de 1973 por jóvenes provenientes del movimiento teatral universitario de finales de los años sesenta, y comienzos de los setenta con el propósito de formar a sus propios miembros. Otro de los objetivos fue realizar un repertorio en el que se alternara montajes internacionales con obras nacionales, emanadas principalmente de su taller de dramaturgia. Durante los 30 años de trabajo han realizado 57 obras de 21 de autores nacionales y 35 extranjeros, entre los que se encuentran escritores colombianos contemporáneos como Jairo Aníbal Niño, Sebastián Ospina, Esteban Navajas, Jorge Plata, Eduardo Camacho, Piedad Bonnett, y otros dramaturgos clásicos como Shakespeare, Valle-Inclán, Pirandello, Miller, Molière y Chéjov, entre otros."
Música,Orquesta Filarmónica de Bogotá - Celebración del cumpleaños de Bogotá,2023-08-06 17:00,https://www.teatromayor.org/es/evento/musica/orquesta-filarmonica-de-bogota-celebracion-del-cumpleanos-de-bogota-13862?function=2866,1.25,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Filarmónica de Bogotá celebra el cumpleaños número 485 de la capital de Colombia con un concierto en el Teatro Mayor.
 
Orquesta Filarmónica de Bogotá
La actividad desarrollada por la Fundación Filarmónica Colombiana y el trabajo liderado por el maestro Raúl García permitieron la creación de la Orquesta Filarmónica de Bogotá, reconocida formalmente en la ciudad en 1967. En la búsqueda por democratizar la cultura musical, promover la práctica de la música de cámara, la dirección y la divulgación de la música sinfónica, durante sus 56 años de existencia, la Orquesta se ha convertido en patrimonio de la ciudad."
Música,"Orquesta Sinfónica Nacional de Colombia. Director: Fabio Mechetti, Brasil. Solista: Sylvain Blassel, arpa, Francia",2023-08-11 20:00,https://www.teatromayor.org/es/evento/musica/orquesta-sinfonica-nacional-de-colombia-solista-sylvain-blassel-arpa-francia-13863?function=2867,1.25,80000.0,80000.0,Teatro Mayor Julio Mario Santo Domingo,"La Orquesta Sinfónica Nacional de Colombia presentará bajo la dirección del brasilero Fabio Mechetti y junto al destacado arpista francés Sylvain Blassel el ‘Concierto para arpa en do mayor’, Op. 77, del compositor François-Adrien Boieldieu, una de las obras maestras para el repertorio de este instrumento. Además, interpretará la ‘Sinfonía fantástica’, de Hector Berlioz, una de las obras imprescindibles del período romántico en Francia. 
 
Sylvain Blassel 
Arpa, Francia 
Es arpista y director de orquesta. Recibió enseñanza sde Fabrice Pierre en el CSNM de Lyon y fue contratado a la edad de 22 años como director asistente de Pierre Boulez en el Ensemble InterContemporain, donde conoció detalladamente a compositores como György Kurtag, György Ligeti, Brian Ferneyhough y Helmut Lachenmann, y tocó bajo la dirección de Claudio Abbado, Sir Simon Rattle, Gustavo Dudamel, Valery Gergiev, Alan Gilbert, Vladimir Jurowski, Rafael Frühbeck de Burgos, entre otros. 
Ha dirigido o interpretado los estrenos de obras de Philippe Schoeller, Francesco Filidei, Jacques Lenot, Pierre Jodlowski, Vincent Carinola y Oliver Schneller. Deseoso de enriquecer su repertorio ha tratado de desarrollar una técnica que le permite acercarse en a las piezas más temidas de los pianistas y a las grandes obras maestras del repertorio, como las ‘Variaciones Goldberg’, de Bach, y las últimas sonatas de Ludwig van Beethoven.
Sus programas lo han llevado a ofrecer conciertos en los principales escenarios de Nueva York, Chicago, Londres, Tokio, Singapur y Beijing, y a dictar regularmente clases magistrales en escuelas como Trinity College de Londres y Julliard School de Nueva York. Fascinado por la organología y las arpas históricas, le gusta elegir sus instrumentos meticulosamente según su repertorio. Su colección de unas treinta arpas es particularmente importante y singular. 
 
Fabio Mechetti
Director, Brasil 
A partir de 2008, el director Fabio Mechetti, fue nombrado director musical y principal de la Orquesta Filarmónica de Minas Gerais en Belo Horizonte. Desde entonces, la orquesta se ha convertido en un referente, y ha obtenido elogios y premios por su destacada trayectoria. Durante este tiempo, ha encargado más de 20 obras a compositores brasileños y estrenó cerca de 50 obras en doce años. 
Recientemente, concluyó 14 años de dirección con la Orquesta Sinfónica de Jacksonville, de donde ahora es Director Musical Emérito. El maestro Mechetti también dirigió la Orquesta Sinfónica de Spokane de 1993 a 2004, donde fue nombrado Director Musical Laureado, y la Syracuse Symphony, donde comenzó como director asociado en 1989 y pasó a ser director musical en 1993. 
Ha trabajado con algunos de los más grandes artistas de varias generaciones como Mstislav Rostropovich, Alicia de Larrocha, Magda Tagliaferro, Nicanor Zabaleta, Frederica von Stade, Thomas Hampson, Joshua Bell, Kathleen Battle, Gil Shaham, Sarah Chang, Hilary Hahn, Arnaldo Cohen, Nelson Freire, Andre Watts, entre otros. 
 
Orquesta Sinfónica Nacional de Colombia 
La Orquesta Sinfónica Nacional de Colombia recoge una tradición musical que se remonta a 1846, cuando se creó como la agrupación insigne de la Academia Nacional de Música.  Con el propósito de difundir y estimular el disfrute de la música sinfónica en el país, realiza más de 70 conciertos al año, entre los que se cuentan programas de temporada, didácticos, colaboraciones en producciones de ópera, ballet y zarzuela; y presentaciones de sus grupos de cámara y de música sacra en iglesias y lugares no convencionales. La OSNC salvaguarda el patrimonio musical sinfónico nacional y estimula el trabajo de los compositores colombianos contemporáneos.
En su larga trayectoria artística, la Orquesta ha actuado bajo la batuta de grandes maestros, entre los cuales se cuentan Igor Stravinsky, Aram Khachaturian, Paul Hindemith, y en tiempos más cercanos, Andrés Orozco-Estrada, Rossen Milanov y Gustavo Dudamel. Entre sus directores titulares se han destacado Olav Roots, Dimitr Manolov, Luis Biava, Alejandro Posada, Eduardo Carrizosa, Irwin Hoffman, Baldur Brönnimann y Olivier Grangean. 
De la larga lista de grandes solistas que han actuado con la Sinfónica Nacional se destacan, entre otros, Arthur Rubinstein, Claudio Arrau, Efrem Zimbalist, Johannes Moser, Benjamin Schmid, Gabriela Montero, y en el campo de la lírica, a voces como las de Andrea Bocelli, Juan Diego Flórez, José Carreras, Roberto Alagna y Anna Netrebko."
